District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Date,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min
Ludhiana,Ludhiana,Green Chilli,800,1100,900,22-05-2024,40.5,26.2,0,0,52,18
Ludhiana,Ludhiana,Green Chilli,800,1200,1000,23-05-2024,40,28.4,0,0,58,25
Ludhiana,Ludhiana,Green Chilli,800,1300,1000,24-05-2024,40.5,29.1,0.3,0.3,59,20
Ludhiana,Ludhiana,Green Chilli,800,1300,1000,25-05-2024,43.3,26.1,0,0,50,13
Ludhiana,Ludhiana,Green Chilli,800,1300,1000,26-05-2024,44.3,25.8,0,0,41,12
Ludhiana,Ludhiana,Green Chilli,800,1400,1000,27-05-2024,44.4,27.3,0,0,38,7
Ludhiana,Ludhiana,Green Chilli,800,1400,1000,28-05-2024,44.9,25.8,0,0,30,7
Ludhiana,Ludhiana,Green Chilli,800,1400,1000,29-05-2024,45.2,25.9,0,0,23,7
Ludhiana,Ludhiana,Green Chilli,800,1400,1100,30-05-2024,45.3,26.9,0,0,27,5
Ludhiana,Ludhiana,Green Chilli,800,1400,1100,31-05-2024,44.4,26.4,0,0,27,7
Ludhiana,Ludhiana,Green Chilli,800,1400,1100,1/6/2024,44.4,27.5,0,0,26,7
Ludhiana,Ludhiana,Green Chilli,800,1400,1100,2/6/2024,42.8,26.8,0,0,50,12
Ludhiana,Ludhiana,Green Chilli,800,1400,1100,3/6/2024,44.2,26.8,0,0,30,12
Ludhiana,Ludhiana,Green Chilli,800,1400,1100,4/6/2024,42.4,29.2,0,0,25,14
Ludhiana,Ludhiana,Green Chilli,800,1500,1100,5/6/2024,40.2,27.5,2,2,59,17
Ludhiana,Ludhiana,Green Chilli,800,1500,1200,6/6/2024,38.6,23.5,1.2,1.2,77,25
Ludhiana,Ludhiana,Green Chilli,800,1500,1200,7/6/2024,40.4,25.5,0,0,60,18
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,8/6/2024,38.4,25.1,0,0,48,19
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,9/6/2024,40.9,24.8,0,0,51,12
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,10/6/2024,41.5,24.8,0,0,38,12
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,11/6/2024,42.2,25.7,0,0,44,11
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,12/6/2024,44.1,26.6,0,0,35,9
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,13-06-2024,44.3,27.9,0,0,40,11
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,14-06-2024,43.3,29.7,0,0,39,12
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,15-06-2024,43.6,27.9,0,0,38,15
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,16-06-2024,44.2,30.1,0,0,44,16
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,17-06-2024,44.5,29.1,0,0,49,15
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,18-06-2024,44.1,30.3,0,0,48,16
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,19-06-2024,42.4,30.1,0,0,52,17
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,20-06-2024,37.9,24.6,0.1,0.1,83,35
Ludhiana,Ludhiana,Green Chilli,800,1600,1200,21-06-2024,35.6,26.3,5.3,5.3,73,41
Ludhiana,Ludhiana,Green Chilli,800,1700,1200,22-06-2024,37.9,25.9,0,0,81,30
Ludhiana,Ludhiana,Green Chilli,900,1300,1100,23-06-2024,38.7,27,0,0,67,26
Ludhiana,Ludhiana,Green Chilli,900,1300,1100,24-06-2024,40.7,29.4,0.4,0.4,63,26
Ludhiana,Ludhiana,Green Chilli,900,1400,1100,25-06-2024,40,29.6,0,0,72,28
Ludhiana,Ludhiana,Green Chilli,900,1400,1100,26-06-2024,39.1,30.9,0.2,0.2,66,38
Ludhiana,Ludhiana,Green Chilli,900,1400,1100,27-06-2024,35.3,26.8,13.1,13.1,92,52
Ludhiana,Ludhiana,Green Chilli,900,1400,1100,28-06-2024,37.1,28,0,0,81,44
Ludhiana,Ludhiana,Green Chilli,900,1400,1100,29-06-2024,35.6,28.3,0.5,0.5,79,50
Ludhiana,Ludhiana,Green Chilli,900,1400,1100,30-06-2024,38.6,27.8,0.7,0.7,82,42
Ludhiana,Ludhiana,Green Chilli,900,1500,1100,1/7/2024,37.2,26.7,1.6,1.6,91,50
Ludhiana,Ludhiana,Green Chilli,900,1500,1100,2/7/2024,37.3,26,5.3,5.3,95,51
Ludhiana,Ludhiana,Green Chilli,900,1500,1100,3/7/2024,35.7,25.3,15.2,15.2,97,62
Ludhiana,Ludhiana,Green Chilli,900,1500,1100,4/7/2024,31.7,25.4,13.7,13.7,93,68
Ludhiana,Ludhiana,Green Chilli,900,1500,1100,5/7/2024,32.7,26.3,0.4,0.4,91,63
Ludhiana,Ludhiana,Green Chilli,900,1500,1200,6/7/2024,32.1,25.5,0.3,0.3,87,64
Ludhiana,Ludhiana,Green Chilli,900,1500,1200,7/7/2024,31.7,25.5,1.5,1.5,94,63
Ludhiana,Ludhiana,Green Chilli,900,1500,1300,8/7/2024,32.3,25.8,0.4,0.4,90,62
Ludhiana,Ludhiana,Green Chilli,900,1500,1300,9/7/2024,34.7,25.2,0,0,92,56
Ludhiana,Ludhiana,Green Chilli,900,1800,1200,10/7/2024,34.6,26.6,1.8,1.8,94,58
Ludhiana,Ludhiana,Green Chilli,900,1800,1200,11/7/2024,35.7,27.4,0.1,0.1,96,53
Ludhiana,Ludhiana,Green Chilli,900,3400,2000,12/7/2024,35.4,26.2,0,0,92,55
Ludhiana,Ludhiana,Green Chilli,1000,1400,1200,13-07-2024,34.2,24,2.7,2.7,96,54
Ludhiana,Ludhiana,Green Chilli,1000,1400,1200,14-07-2024,34,25.8,0,0,93,56
Ludhiana,Ludhiana,Green Chilli,1000,1400,1200,15-07-2024,35.6,26.9,0,0,89,53
Ludhiana,Ludhiana,Green Chilli,1000,1400,1200,16-07-2024,35.7,28.1,0.3,0.3,85,56
Ludhiana,Ludhiana,Green Chilli,1000,1400,1200,17-07-2024,35.5,28.1,0.5,0.5,84,56
Ludhiana,Ludhiana,Green Chilli,1000,1400,1200,18-07-2024,35.8,27.1,0.3,0.3,90,57
Ludhiana,Ludhiana,Green Chilli,1000,1400,1200,19-07-2024,36.3,27.1,0.3,0.3,92,51
Ludhiana,Ludhiana,Green Chilli,1000,1500,1200,20-07-2024,36.4,26.9,1,1,88,51
Ludhiana,Ludhiana,Green Chilli,1000,1500,1200,21-07-2024,36.9,28.1,0.3,0.3,83,51
Ludhiana,Ludhiana,Green Chilli,1000,1500,1200,22-07-2024,35.1,27.1,3.9,3.9,92,62
Ludhiana,Ludhiana,Green Chilli,1000,1500,1200,23-07-2024,34.9,25,15.4,15.4,97,58
Ludhiana,Ludhiana,Green Chilli,1000,1600,1300,24-07-2024,33.9,26.6,8.6,8.6,91,61
Ludhiana,Ludhiana,Green Chilli,1000,1600,1300,25-07-2024,34.6,27,0.9,0.9,90,63
Ludhiana,Ludhiana,Green Chilli,1000,1700,1300,26-07-2024,34.9,26.4,1.7,1.7,95,61
Ludhiana,Ludhiana,Green Chilli,1000,1700,1300,27-07-2024,34.9,26.9,2.7,2.7,95,64
Ludhiana,Ludhiana,Green Chilli,1000,1700,1300,28-07-2024,34.5,28.1,0.1,0.1,94,63
Ludhiana,Ludhiana,Green Chilli,1000,1800,1300,29-07-2024,34.6,27.9,5.9,5.9,93,62
Ludhiana,Ludhiana,Green Chilli,1000,1800,1300,30-07-2024,36.3,27.3,1.5,1.5,96,58
Ludhiana,Ludhiana,Green Chilli,1000,1800,1300,31-07-2024,35.9,26.9,8.2,8.2,98,61
Ludhiana,Ludhiana,Green Chilli,1000,1800,1300,1/8/2024,27.9,25.1,23.8,23.8,96,85
Ludhiana,Ludhiana,Green Chilli,1000,1800,1300,2/8/2024,33.7,25.1,0.9,0.9,98,64
Ludhiana,Ludhiana,Green Chilli,1000,1800,1300,3/8/2024,33,26.9,6,6,90,66
Ludhiana,Ludhiana,Green Chilli,1000,1800,1300,4/8/2024,33.1,26.9,0.5,0.5,89,59
Ludhiana,Ludhiana,Green Chilli,1000,1800,1400,5/8/2024,33.1,26.8,1.4,1.4,91,64
Ludhiana,Ludhiana,Green Chilli,1000,1900,1500,6/8/2024,33.7,26.9,0.1,0.1,87,60
Ludhiana,Ludhiana,Green Chilli,1000,1900,1500,7/8/2024,32.1,25.8,1.8,1.8,91,67
Ludhiana,Ludhiana,Green Chilli,1000,2000,1400,8/8/2024,32.8,25.1,0.6,0.6,96,63
Ludhiana,Ludhiana,Green Chilli,1000,2000,1400,9/8/2024,32.8,25.9,0,0,92,63
Ludhiana,Ludhiana,Green Chilli,1000,2000,1500,10/8/2024,33.6,26,0.4,0.4,94,63
Ludhiana,Ludhiana,Green Chilli,1000,2000,1500,11/8/2024,31.4,25.6,2.5,2.5,96,71
Ludhiana,Ludhiana,Green Chilli,1000,2100,1400,12/8/2024,33.2,25.3,1.3,1.3,94,60
Ludhiana,Ludhiana,Green Chilli,1000,2100,1400,13-08-2024,33,25.8,0.6,0.6,94,64
Ludhiana,Ludhiana,Green Chilli,1000,2200,1400,14-08-2024,33.5,26.6,3.4,3.4,91,61
Ludhiana,Ludhiana,Green Chilli,1000,2200,1400,15-08-2024,33,26.8,8.8,8.8,97,63
Ludhiana,Ludhiana,Green Chilli,1000,2200,1500,16-08-2024,34.4,25.9,14.7,14.7,97,61
Ludhiana,Ludhiana,Green Chilli,1000,2200,1500,17-08-2024,31.6,25.2,7,7,98,69
Ludhiana,Ludhiana,Green Chilli,1000,3000,2300,18-08-2024,32.8,25.6,3.3,3.3,99,69
Ludhiana,Ludhiana,Green Chilli,1000,3000,2300,19-08-2024,32.1,25.3,8.9,8.9,98,68
Ludhiana,Ludhiana,Green Chilli,1000,3200,2400,20-08-2024,32.2,24.3,12.8,12.8,98,69
Ludhiana,Ludhiana,Green Chilli,1000,3500,2100,21-08-2024,32.8,25,0.8,0.8,99,63
Ludhiana,Ludhiana,Green Chilli,1000,3500,2100,22-08-2024,33.1,25.2,0.7,0.7,97,61
Ludhiana,Ludhiana,Green Chilli,1000,3500,2400,23-08-2024,32.8,24.5,6.9,6.9,97,63
Ludhiana,Ludhiana,Green Chilli,1000,3500,2400,24-08-2024,32.9,24.1,4.8,4.8,97,66
Ludhiana,Ludhiana,Green Chilli,1000,3600,2400,25-08-2024,33.3,25.8,1.5,1.5,96,60
Ludhiana,Ludhiana,Green Chilli,1000,3600,2400,26-08-2024,33.5,26,0.8,0.8,94,57
Ludhiana,Ludhiana,Green Chilli,1000,3600,2400,27-08-2024,33,25.6,3.3,3.3,92,60
Ludhiana,Ludhiana,Green Chilli,1000,3600,2400,28-08-2024,31.6,25,4.2,4.2,94,68
Ludhiana,Ludhiana,Green Chilli,1000,4000,2500,29-08-2024,27.3,24,13.7,13.7,94,80
Ludhiana,Ludhiana,Green Chilli,1100,1400,1200,30-08-2024,32,23.9,7.9,7.9,95,68
Ludhiana,Ludhiana,Green Chilli,1100,1600,1300,31-08-2024,33.8,25.1,0,0,97,58
Ludhiana,Ludhiana,Green Chilli,1100,1800,1400,1/9/2024,33.9,25.3,0,0,94,58
Ludhiana,Ludhiana,Green Chilli,1100,1800,1400,2/9/2024,31.5,24.6,9.9,9.9,95,68
Ludhiana,Ludhiana,Green Chilli,1100,1800,1400,3/9/2024,32.9,25.3,4.9,4.9,95,61
Ludhiana,Ludhiana,Green Chilli,1100,1800,1400,4/9/2024,31.5,24.9,3.9,3.9,96,64
Ludhiana,Ludhiana,Green Chilli,1100,1800,1400,5/9/2024,31.4,23.7,1.8,1.8,99,64
Ludhiana,Ludhiana,Green Chilli,1100,1800,1400,6/9/2024,32.6,23.4,2.7,2.7,97,57
Ludhiana,Ludhiana,Green Chilli,1100,1800,1400,7/9/2024,30.3,23.5,39.4,39.4,99,71
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,8/9/2024,32.5,24.2,0.1,0.1,100,60
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,9/9/2024,33.1,25.2,1.2,1.2,95,63
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,10/9/2024,31,25.8,7.7,7.7,97,68
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,11/9/2024,33.1,24.8,0,0,99,56
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,12/9/2024,33.8,24.1,0,0,97,55
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,13-09-2024,31.5,23.4,1.1,1.1,100,64
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,14-09-2024,32,22.7,0.9,0.9,96,62
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,15-09-2024,32.9,23.1,0,0,99,50
Ludhiana,Ludhiana,Green Chilli,1200,1600,1400,16-09-2024,33.9,22.6,0,0,97,44
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,17-09-2024,33.9,23.3,0.4,0.4,86,50
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,18-09-2024,32.7,23,2.4,2.4,96,55
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,19-09-2024,28.7,23.5,4.7,4.7,91,67
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,20-09-2024,33.4,21.8,0,0,90,50
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,21-09-2024,34.6,23.6,0,0,90,44
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,22-09-2024,35.4,25.7,0,0,90,47
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,23-09-2024,36.5,25.9,0,0,87,44
Ludhiana,Ludhiana,Green Chilli,1200,1700,1400,24-09-2024,36.4,25.9,0,0,84,45
Ludhiana,Ludhiana,Green Chilli,1200,2000,1500,25-09-2024,35.2,26.6,0.4,0.4,88,52
Ludhiana,Ludhiana,Green Chilli,1200,2000,1500,26-09-2024,30.7,24.4,6.5,6.5,94,64
Ludhiana,Ludhiana,Green Chilli,1200,2000,1500,27-09-2024,32.9,22.4,1.7,1.7,93,53
Ludhiana,Ludhiana,Green Chilli,1200,2000,1500,28-09-2024,32.8,23.8,0,0,95,49
Ludhiana,Ludhiana,Green Chilli,1200,2500,1500,29-09-2024,33.2,23.3,0,0,94,47
Ludhiana,Ludhiana,Green Chilli,1200,2500,1500,30-09-2024,34.1,22.2,0,0,92,46
Ludhiana,Ludhiana,Green Chilli,1200,2500,1500,1/10/2024,34.6,23,0,0,96,47
Ludhiana,Ludhiana,Green Chilli,1200,2500,1500,2/10/2024,35.8,22.6,0,0,96,38
Ludhiana,Ludhiana,Green Chilli,1200,2500,1500,3/10/2024,36.1,22.2,0,0,92,33
Ludhiana,Ludhiana,Green Chilli,1200,2500,1500,4/10/2024,36,22.7,0,0,88,33
Ludhiana,Ludhiana,Green Chilli,1200,2600,1800,5/10/2024,35.2,22.8,1.3,1.3,83,38
Ludhiana,Ludhiana,Green Chilli,1200,3200,2300,6/10/2024,33.5,22.6,0.7,0.7,85,38
Ludhiana,Ludhiana,Green Chilli,1200,4500,3300,7/10/2024,33.8,20.7,0,0,90,33
Ludhiana,Ludhiana,Green Chilli,1200,5000,3500,8/10/2024,33.5,22.2,0,0,82,34
Ludhiana,Ludhiana,Green Chilli,1200,5000,3500,9/10/2024,33.9,20.5,0,0,95,29
Ludhiana,Ludhiana,Green Chilli,1200,5000,3500,10/10/2024,33.8,19.9,0,0,78,23
Ludhiana,Ludhiana,Green Chilli,1300,2100,1600,11/10/2024,33.1,18.7,0,0,81,29
Ludhiana,Ludhiana,Green Chilli,1300,2100,1600,12/10/2024,33.2,19.1,0,0,76,26
Ludhiana,Ludhiana,Green Chilli,1300,2100,1600,13-10-2024,33,19.8,0,0,81,29
Ludhiana,Ludhiana,Green Chilli,1300,2100,1600,14-10-2024,32.4,19.4,0,0,77,30
Ludhiana,Ludhiana,Green Chilli,1300,2100,1600,15-10-2024,32.9,20.3,0,0,69,29
Ludhiana,Ludhiana,Green Chilli,1300,2100,1600,16-10-2024,33.4,20.1,0,0,74,29
Ludhiana,Ludhiana,Green Chilli,1400,1800,1600,17-10-2024,33.7,18.5,0,0,84,31
Ludhiana,Ludhiana,Green Chilli,1400,1800,1600,18-10-2024,33.5,17.9,0,0,94,31
Ludhiana,Ludhiana,Green Chilli,1400,1800,1600,19-10-2024,33,19.9,0,0,84,34
Ludhiana,Ludhiana,Green Chilli,1400,1800,1600,20-10-2024,32.5,18.9,0,0,92,35
Ludhiana,Ludhiana,Green Chilli,1400,1900,1700,21-10-2024,31.8,19,0,0,94,38
Ludhiana,Ludhiana,Green Chilli,1400,1900,1700,22-10-2024,31.7,19.3,0,0,94,38
Ludhiana,Ludhiana,Green Chilli,1400,1900,1700,23-10-2024,32.3,19.3,0,0,94,32
Ludhiana,Ludhiana,Green Chilli,1400,1900,1700,24-10-2024,32.7,18.8,0,0,90,29
Ludhiana,Ludhiana,Green Chilli,1400,1900,1700,25-10-2024,31.8,18.4,0,0,92,33
Ludhiana,Ludhiana,Green Chilli,1400,2000,1700,26-10-2024,32.5,17.8,0,0,88,37
Ludhiana,Ludhiana,Green Chilli,1400,2000,1700,27-10-2024,32.2,18.3,0,0,95,41
Ludhiana,Ludhiana,Green Chilli,1400,2000,1700,28-10-2024,32,19.2,0,0,96,39
Ludhiana,Ludhiana,Green Chilli,1400,2000,1700,29-10-2024,32.8,19.6,0,0,96,37
Ludhiana,Ludhiana,Green Chilli,1400,2000,1700,30-10-2024,32.8,18.8,0,0,94,36
Ludhiana,Ludhiana,Green Chilli,1400,2000,1700,31-10-2024,31.7,18.4,0,0,85,36
Ludhiana,Ludhiana,Green Chilli,1400,2000,1700,1/11/2024,31.5,16.9,0,0,88,27
Ludhiana,Ludhiana,Green Chilli,1400,2200,1700,2/11/2024,31.2,14.8,0,0,95,28
Ludhiana,Ludhiana,Green Chilli,1400,2200,1700,3/11/2024,30.8,15.3,0,0,92,33
Ludhiana,Ludhiana,Green Chilli,1400,2500,2300,4/11/2024,31,16,0,0,94,35
Ludhiana,Ludhiana,Green Chilli,1400,3000,2300,5/11/2024,30,17.5,0,0,95,42
Ludhiana,Ludhiana,Green Chilli,1400,3000,2300,6/11/2024,30.2,16.1,0,0,97,41
Ludhiana,Ludhiana,Green Chilli,1400,3000,2300,7/11/2024,29.9,16.7,0,0,96,45
Ludhiana,Ludhiana,Green Chilli,1400,3200,2300,8/11/2024,29.7,17.2,0,0,97,46
Ludhiana,Ludhiana,Green Chilli,1400,3200,2300,9/11/2024,29.5,17.6,0,0,97,48
Ludhiana,Ludhiana,Green Chilli,1400,3500,2300,10/11/2024,29.1,17.5,0,0,97,49
Ludhiana,Ludhiana,Green Chilli,1400,3500,2300,11/11/2024,29.2,17.4,0,0,97,46
Ludhiana,Ludhiana,Green Chilli,1400,3500,2300,12/11/2024,28.4,16.8,0,0,96,44
Ludhiana,Ludhiana,Green Chilli,1500,1900,1700,13-11-2024,27,17,0,0,100,50
Ludhiana,Ludhiana,Green Chilli,1500,2000,1700,14-11-2024,26.9,15.7,0,0,100,46
Ludhiana,Ludhiana,Green Chilli,1500,2100,1800,15-11-2024,26,14.8,0,0,99,48
Ludhiana,Ludhiana,Green Chilli,1500,2100,1800,16-11-2024,24.9,14.7,0,0,99,53
Ludhiana,Ludhiana,Green Chilli,1500,2100,1800,17-11-2024,24,14.2,0,0,100,58
Ludhiana,Ludhiana,Green Chilli,1500,2100,1800,18-11-2024,23.7,12.9,0,0,96,48
Ludhiana,Ludhiana,Green Chilli,1500,2100,1800,19-11-2024,23.7,11.4,0,0,92,46
Ludhiana,Ludhiana,Green Chilli,1500,2100,1800,20-11-2024,23.8,11,0,0,95,49
Ludhiana,Ludhiana,Green Chilli,1500,2200,1700,21-11-2024,23.5,11.3,0,0,99,51
Ludhiana,Ludhiana,Green Chilli,1500,2300,1800,22-11-2024,24.1,11.6,0,0,99,51
Ludhiana,Ludhiana,Green Chilli,1500,2400,1800,23-11-2024,25.2,12.6,0,0,95,46
Ludhiana,Ludhiana,Green Chilli,1500,2400,1800,24-11-2024,24.4,12.5,0,0,99,52
Ludhiana,Ludhiana,Green Chilli,1500,2400,1800,25-11-2024,23.1,12.3,0,0,95,50
Ludhiana,Ludhiana,Green Chilli,1500,2400,1800,26-11-2024,22.9,11.7,0,0,90,55
Ludhiana,Ludhiana,Green Chilli,1500,2600,2000,27-11-2024,22.6,11.1,0,0,94,52
Ludhiana,Ludhiana,Green Chilli,1500,2600,2000,28-11-2024,22.8,11,0,0,98,54
Ludhiana,Ludhiana,Green Chilli,1500,3000,2000,29-11-2024,22.2,10.1,0,0,99,56
Ludhiana,Ludhiana,Green Chilli,1500,3000,2000,30-11-2024,21.7,11.5,0,0,95,57
Ludhiana,Ludhiana,Green Chilli,1500,3000,2000,1/12/2024,22,11,0,0,90,53
Ludhiana,Ludhiana,Green Chilli,1500,3000,2000,2/12/2024,22.6,11.2,0,0,91,56
Ludhiana,Ludhiana,Green Chilli,1500,3000,2000,3/12/2024,22.4,11.7,0,0,92,53
Ludhiana,Ludhiana,Green Chilli,1500,3000,2200,4/12/2024,21,10.9,0,0,90,53
Ludhiana,Ludhiana,Green Chilli,1500,3000,2200,5/12/2024,21.1,8.9,0,0,84,45
Ludhiana,Ludhiana,Green Chilli,1500,3000,2200,6/12/2024,20.5,7.8,0,0,88,44
Ludhiana,Ludhiana,Green Chilli,1500,3000,2200,7/12/2024,19.5,7.2,0,0,90,51
Ludhiana,Ludhiana,Green Chilli,1500,4800,3000,8/12/2024,17.6,8.5,2.5,2.5,91,49
Ludhiana,Ludhiana,Green Chilli,1500,4800,3000,9/12/2024,18.3,7.9,0,0,95,53
Ludhiana,Ludhiana,Green Chilli,1600,2000,1800,10/12/2024,17.1,6.3,0,0,92,40
Ludhiana,Ludhiana,Green Chilli,1600,2000,1800,11/12/2024,17.5,5.6,0,0,80,41
Ludhiana,Ludhiana,Green Chilli,1600,2000,1800,12/12/2024,17.8,5.8,0,0,86,43
Ludhiana,Ludhiana,Green Chilli,1600,2000,1800,13-12-2024,17.2,5.4,0,0,84,51
Ludhiana,Ludhiana,Green Chilli,1600,2000,1800,14-12-2024,17.7,5.7,0,0,81,45
Ludhiana,Ludhiana,Green Chilli,1600,2000,1800,15-12-2024,18.5,5.8,0,0,88,48
Ludhiana,Ludhiana,Green Chilli,1600,2000,1800,16-12-2024,17.2,3.4,0,0,100,51
Ludhiana,Ludhiana,Green Chilli,1700,2500,2200,17-12-2024,17.8,3.9,0,0,98,46
Ludhiana,Ludhiana,Green Chilli,1700,2500,2200,18-12-2024,18.5,5.7,0,0,91,49
Ludhiana,Ludhiana,Green Chilli,1700,2500,2200,19-12-2024,17.7,5.2,0,0,97,51
Ludhiana,Ludhiana,Green Chilli,1700,2500,2200,20-12-2024,20,6.7,0,0,96,48
Ludhiana,Ludhiana,Green Chilli,1700,2600,2200,21-12-2024,18.5,6.4,0,0,93,46
Ludhiana,Ludhiana,Green Chilli,1700,3000,2500,22-12-2024,18.4,6.7,0,0,96,48
Ludhiana,Ludhiana,Green Chilli,1800,2100,2000,23-12-2024,13.8,8.9,2.5,2.5,95,78
Ludhiana,Ludhiana,Green Chilli,1800,2200,2000,24-12-2024,18.8,7.5,0,0,95,53
Ludhiana,Ludhiana,Green Chilli,1800,2500,2100,25-12-2024,19.3,7.2,0,0,95,55
Ludhiana,Ludhiana,Green Chilli,1800,2500,2100,26-12-2024,19.1,7,0,0,95,54
Ludhiana,Ludhiana,Green Chilli,1800,2500,2200,27-12-2024,15,8.6,35.4,35.4,99,79
Ludhiana,Ludhiana,Green Chilli,1800,2500,2200,28-12-2024,16.8,9.5,13.7,13.7,98,76
Ludhiana,Ludhiana,Green Chilli,1800,2500,2200,29-12-2024,17.4,8.2,0,0,100,71
Ludhiana,Ludhiana,Green Chilli,1800,2500,2200,30-12-2024,16.5,8,0,0,99,64
Ludhiana,Ludhiana,Green Chilli,1800,2500,2200,31-12-2024,15.6,5.7,0,0,100,77
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,1/1/2025,15,7.4,0,0,100,78
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,2/1/2025,16.5,8.1,0,0,99,73
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,3/1/2025,18.4,8.1,0,0,100,70
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,4/1/2025,18.7,9.1,0,0,99,70
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,5/1/2025,17.3,10,5.2,5.2,100,73
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,6/1/2025,16.9,9.6,9,9,99,71
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,7/1/2025,16.9,8.8,0,0,100,74
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,8/1/2025,16.3,6,0,0,97,59
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,9/1/2025,17,4.7,0,0,100,69
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,10/1/2025,15.7,6.4,0,0,100,74
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,11/1/2025,15.2,7.6,3.9,3.9,100,75
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,12/1/2025,16,9.8,5.3,5.3,96,66
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,13-01-2025,17.8,8.4,0,0,97,66
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,14-01-2025,17.2,7.3,0,0,94,60
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,15-01-2025,16.6,5.1,0,0,100,77
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,16-01-2025,17.1,9,0.7,0.7,100,59
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,17-01-2025,16.8,6.9,0,0,100,66
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,18-01-2025,16.6,8.4,0,0,99,70
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,19-01-2025,19.3,9.7,0,0,99,61
Ludhiana,Ludhiana,Green Chilli,1800,2700,2400,20-01-2025,20.2,11.4,0,0,95,64
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,21-01-2025,19.1,9.1,0,0,92,64
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,22-01-2025,20.8,8.1,0,0,98,54
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,23-01-2025,19.2,8.1,0,0,97,56
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,24-01-2025,18.8,7.3,0,0,94,52
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,25-01-2025,19.1,6.9,0,0,79,42
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,26-01-2025,19.9,6,0,0,93,35
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,27-01-2025,20.5,5.9,0,0,93,35
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,28-01-2025,21.9,7,0,0,92,29
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,29-01-2025,21.4,9.3,0,0,97,50
Ludhiana,Ludhiana,Green Chilli,1800,3000,2500,30-01-2025,22.2,9.6,0,0,97,38
Ludhiana,Ludhiana,Green Chilli,1800,3200,2600,31-01-2025,22.2,9.2,0,0,99,45
Ludhiana,Ludhiana,Green Chilli,1800,3200,2600,1/2/2025,20.3,10.1,0.4,0.4,100,51
Ludhiana,Ludhiana,Green Chilli,1800,3200,2600,2/2/2025,20.9,9.4,0,0,100,47
Ludhiana,Ludhiana,Green Chilli,1800,5500,3500,3/2/2025,20.7,8.5,0,0,100,46
